node1	interaction	node2	connections
24453	0	74980	2
109146	0	99659	2
1560	0	362	94
104933	0	59949	20
39021	0	79797	2
115829	0	95508	2
86747	0	86748	4
102134	0	108171	2
113963	0	26337	4
67081	0	71627	8
27315	0	95388	2
87707	0	98330	2
16331	0	34144	2
107534	0	84327	5
25662	0	7083	3
17086	0	38304	17
120291	0	45675	3
21692	0	352	4
15065	0	22541	4
50514	0	68444	3
17899	0	45524	21
20656	0	64831	3
51328	0	96093	2
10314	0	99483	3
18036	0	30125	7
130022	0	62177	5
28836	0	34568	6
30509	0	55733	4
55994	0	64071	5
109239	0	52227	2
75821	0	94894	2
128539	0	24569	4
12497	0	77150	3
12407	0	8010	3
22578	0	4677	146
124778	0	17409	6
13034	0	96306	3
6838	0	8382	9
36667	0	65814	2
107923	0	116022	2
14586	0	81285	3
20557	0	20762	5
31037	0	54131	4
24637	0	91176	2
107718	0	84040	4
47247	0	59495	3
112020	0	95381	5
110074	0	96266	3
82505	0	82742	3
81979	0	98241	8
16582	0	41966	3
22493	0	60820	16
34070	0	75428	2
114534	0	53681	2
26228	0	49006	2
130750	0	68110	3
17940	0	2400	2
40770	0	84160	2
11648	0	58014	2
13446	0	77724	3
11144	0	9266	13
36160	0	51865	13
18195	0	4293	28
42011	0	4205	14
118703	0	51152	2
25110	0	97618	2
1140	0	53969	38
426	0	6281	4
11628	0	27921	4
26012	0	67504	3
78826	0	92255	2
123013	0	77984	2
24179	0	40979	27
15361	0	30313	26
124770	0	20111	3
104274	0	81181	2
72241	0	94183	2
118061	0	59762	2
14747	0	7819	3
106055	0	73858	3
57736	0	8269	3
25084	0	37020	12
114329	0	23686	11
20838	0	67293	7
6831	0	79206	12
19829	0	55408	3
104964	0	122093	5
33572	0	97441	8
5022	0	55093	11
46669	0	73606	3
21205	0	28243	3
109353	0	55868	2
31766	0	61710	9
131098	0	85886	2
131271	0	51220	2
37353	0	62776	3
12169	0	48760	2
15012	0	22370	2
50439	0	85990	2
60094	0	80569	2
13978	0	4602	158
71290	0	73892	2
10454	0	5555	2
107404	0	37233	3
100459	0	117711	2
88416	0	93913	4
112123	0	4427	4
44753	0	55960	2
69416	0	9348	2
37662	0	5269	3
114806	0	64652	7
113068	0	43820	4
103088	0	54886	3
41195	0	4243	2
70269	0	87204	3
4430	0	8719	9
22009	0	8930	7
6878	0	85668	3
5825	0	67126	2
124481	0	131389	3
127127	0	68169	4
27549	0	28378	2
17008	0	19677	2
43826	0	80569	2
49864	0	79512	6
107833	0	112104	3
57230	0	60734	2
17464	0	6209	18
18115	0	40013	2
23142	0	3298	2
45523	0	45523	6
30951	0	5843	2
23670	0	76899	3
37842	0	63929	3
50909	0	61197	2
13181	0	58893	14
116885	0	13230	4
29418	0	87753	4
124991	0	28212	2
7570	0	99980	2
509	0	528	54
27672	0	56240	3
36118	0	44906	12
12152	0	25878	10
20417	0	68304	4
1339	0	26018	8
27160	0	65890	2
25182	0	6394	8
104777	0	11307	2
54481	0	7807	3
1711	0	54522	25
29697	0	62951	3
119238	0	75229	3
46552	0	52074	9
28123	0	61556	3
22474	0	68437	4
23138	0	66457	4
29614	0	58270	2
13199	0	71323	16
47511	0	94559	2
2244	0	25305	15
36772	0	66706	2
26926	0	3700	7
13196	0	44597	3
114523	0	46534	4
34145	0	75453	2
41555	0	7699	5
12279	0	3500	33
12861	0	19463	2
29262	0	5809	3
318	0	498	12
21365	0	42060	26
101298	0	117734	2
115562	0	38869	2
1454	0	63798	130
15322	0	53649	13
131836	0	85978	2
31152	0	9404	23
117580	0	44914	2
25612	0	62591	4
347	0	644	112
80349	0	90151	2
105217	0	113083	2
34208	0	81240	3
35268	0	39634	2
52947	0	61807	5
100976	0	62107	2
112916	0	77331	3
52136	0	92431	4
3148	0	74665	6
15654	0	74850	33
109085	0	27437	3
125645	0	98612	2
121197	0	97929	3
1234	0	43563	16
47389	0	47390	4
37042	0	86207	4
20177	0	2159	28
30335	0	8235	4
30760	0	35938	8
42242	0	5023	2
10357	0	7555	3
101764	0	20812	2
112000	0	44903	2
22047	0	64520	2
59259	0	88904	2
25644	0	9477	4
14901	0	23232	126
100120	0	41811	2
12787	0	26935	13
30682	0	30683	2
130841	0	61130	2
100870	0	7183	2
10318	0	35728	9
22003	0	28564	4
51476	0	9448	2
14798	0	93905	3
105058	0	95956	3
17744	0	6224	2
128870	0	128945	2
3151	0	49142	12
3442	0	83528	6
50741	0	56334	3
36061	0	63522	7
1646	0	36528	13
102162	0	18763	3
31386	0	53735	3
119458	0	62527	4
121765	0	90024	2
14321	0	17158	3
15101	0	54194	3
33187	0	36907	8
58571	0	96282	3
29178	0	65253	2
13458	0	8993	24
32362	0	93821	3
65132	0	88842	6
15876	0	9392	11
16861	0	6870	6
34981	0	58445	4
32182	0	8810	19
30405	0	3946	8
119677	0	38073	3
113809	0	120278	2
24262	0	86994	3
1048	0	18280	63
63359	0	79497	3
33000	0	59891	3
125233	0	33738	3
13882	0	30300	6
123025	0	75880	3
2098	0	56411	4
2667	0	6376	101
10100	0	47536	2
11465	0	25771	5
11736	0	73924	6
117031	0	81784	4
7119	0	987	19
72135	0	84506	2
12763	0	85879	2
55112	0	66092	8
115475	0	130	4
43528	0	46439	41
12639	0	45825	7
127129	0	95787	2
11176	0	3423	8
2839	0	2840	30
20352	0	58995	2
40826	0	898	10
127859	0	79456	4
100675	0	78132	8
110664	0	74933	3
107413	0	48770	3
20117	0	8572	2
26342	0	59161	4
21500	0	42978	27
11211	0	88224	9
1532	0	35052	22
21343	0	7669	7
25640	0	61886	32
57683	0	65419	4
19281	0	70614	8
12475	0	4538	2
106245	0	64356	3
90143	0	9157	7
10916	0	8794	2
124329	0	61512	3
2595	0	6494	53
12262	0	49212	8
14978	0	22717	8
117111	0	51204	4
70923	0	95657	3
34681	0	85040	4
62177	0	98802	3
35891	0	8039	5
103891	0	68771	3
129610	0	5004	6
57951	0	99357	3
66048	0	94661	7
28671	0	52800	4
17791	0	5571	67
26783	0	72867	3
18375	0	66508	3
40356	0	93767	3
130485	0	93490	2
2531	0	30295	2
131324	0	70965	2
45594	0	70198	4
2179	0	41570	6
23408	0	87261	13
38759	0	39594	3
112163	0	24487	4
3458	0	6479	6
102290	0	125839	2
12991	0	97799	3
112680	0	59228	3
115605	0	81666	4
13481	0	7119	34
127329	0	84385	3
8493	0	8495	9
16022	0	44105	15
1744	0	3087	40
15970	0	88088	7
38740	0	62849	2
12705	0	2521	4
117358	0	30622	4
26879	0	54184	10
107430	0	126609	2
1909	0	22581	2
20260	0	30520	17
27472	0	45127	13
10391	0	208	65
13611	0	2893	124
14309	0	33800	18
118301	0	15377	2
111987	0	132155	3
112640	0	68913	4
46368	0	70256	6
60585	0	78867	4
44124	0	77727	8
41997	0	45345	2
54588	0	84696	4
11255	0	1465	138
22311	0	97552	4
100100	0	7750	19
3200	0	812	27
120276	0	56368	5
37429	0	56488	3
106800	0	73731	3
22615	0	49496	4
20714	0	25010	2
1684	0	42674	3
32367	0	39477	19
112793	0	91864	3
39855	0	72731	3
48800	0	70422	5
23162	0	31625	23
53641	0	54277	2
97566	0	97567	2
15734	0	50924	2
330	0	74112	5
34927	0	49300	2
37232	0	55594	3
21233	0	87094	2
22758	0	58068	3
34495	0	62949	3
24485	0	49135	2
32120	0	641	2
117005	0	126491	2
42045	0	5539	19
58224	0	72583	4
1326	0	46293	2
113279	0	38110	4
128585	0	129371	4
21133	0	32761	4
100286	0	123582	2
8894	0	9266	51
100629	0	50070	4
17139	0	19831	14
12109	0	16326	8
129734	0	82410	5
73433	0	97154	6
109901	0	81404	3
37114	0	561	30
121042	0	93617	4
82018	0	82248	4
16784	0	26146	2
110474	0	56439	2
116967	0	61692	3
30719	0	93173	6
11316	0	18568	11
111831	0	7637	3
103135	0	73889	4
19765	0	19766	12
102281	0	13761	4
105	0	2613	7
45029	0	68225	4
116991	0	124911	4
83936	0	85689	4
10329	0	24980	19
384	0	5695	23
110460	0	75214	3
24925	0	9622	104
107800	0	32012	6
14412	0	41411	17
116011	0	35722	2
40829	0	59526	9
52971	0	77742	5
101166	0	78135	2
19042	0	86423	7
57549	0	62070	11
107102	0	112053	2
27436	0	28531	4
77203	0	80788	2
18535	0	55824	71
104818	0	118735	2
35325	0	7077	2
42785	0	61832	5
60027	0	68492	12
15408	0	80115	11
21108	0	60557	3
109009	0	72152	6
3945	0	9990	51
13474	0	17049	19
25184	0	26458	5
61768	0	64516	7
10001	0	15898	29
12903	0	83709	2
8565	0	8566	85
100180	0	113676	5
2825	0	2826	21
25745	0	40305	3
4574	0	57472	3
4184	0	5085	72
121899	0	36630	4
4059	0	68209	2
59967	0	63060	6
11025	0	1431	6
2105	0	28281	4
12341	0	9874	2
74585	0	85549	3
27069	0	8192	3
41314	0	50730	82
16066	0	61486	12
17147	0	1780	6
61637	0	94622	8
121179	0	6807	6
3181	0	37695	2
38533	0	46819	14
11569	0	9492	11
59406	0	82895	3
45398	0	8086	10
15085	0	15421	5
47333	0	78892	5
2607	0	4227	9
5864	0	92008	6
117672	0	83341	2
29646	0	63286	11
68641	0	68844	7
29636	0	48559	7
121488	0	63524	6
69268	0	99376	2
12914	0	54307	2
53243	0	75192	5
19908	0	75720	8
21027	0	21028	9
106668	0	28745	2
35259	0	3549	2
16830	0	29885	8
11703	0	52642	5
122135	0	84322	4
3536	0	4112	74
24674	0	73822	3
63954	0	77797	6
1	0	95621	4
100103	0	80417	2
31986	0	9663	4
3680	0	42755	39
49856	0	76391	3
22439	0	28575	10
20940	0	63107	5
21909	0	50897	5
108051	0	84954	3
1439	0	8566	256
128280	0	46662	4
529	0	530	12
23632	0	51613	3
2067	0	29126	2
51732	0	51733	4
45255	0	79907	6
107336	0	111857	5
2989	0	3521	85
19795	0	6771	5
60286	0	97251	3
62672	0	92029	2
28593	0	67373	2
111355	0	38605	7
30375	0	43952	8
156	0	17	17
126098	0	61263	4
24533	0	6343	5
108991	0	79445	2
28584	0	93975	2
125057	0	73495	2
58537	0	90598	6
18384	0	57721	6
1194	0	46108	4
28078	0	80917	3
47081	0	47100	8
38243	0	38244	4
63448	0	68734	4
60234	0	94307	7
1491	0	31971	11
24744	0	3891	2
39462	0	67008	3
73703	0	7953	26
130114	0	40446	3
71714	0	84914	2
51025	0	88985	3
67289	0	97714	6
1354	0	33131	8
16530	0	66784	7
64600	0	68035	9
24794	0	72733	3
31899	0	58769	7
58354	0	63622	3
80822	0	95217	9
14693	0	19410	10
105791	0	116552	4
62014	0	69718	4
102025	0	103957	3
27209	0	39637	2
20751	0	34796	23
15264	0	46628	3
113936	0	61874	3
111525	0	57452	3
102126	0	90798	2
115435	0	37862	2
101126	0	82064	3
39810	0	9992	2
21892	0	7432	6
2927	0	43763	7
56538	0	64586	6
11695	0	4984	15
14356	0	39214	34
16959	0	32838	7
15364	0	75881	7
127293	0	87226	4
106677	0	99455	4
101894	0	84182	3
10653	0	59871	5
5140	0	7900	2
24082	0	29181	12
129981	0	38289	3
117011	0	28202	3
1112	0	1113	209
54891	0	58777	2
5890	0	5917	144
11285	0	16080	17
131011	0	35875	2
1739	0	1740	5
41095	0	43670	3
24236	0	52303	3
19944	0	55396	6
23114	0	60568	8
105463	0	80360	2
83023	0	8865	2
50657	0	65829	3
7179	0	72223	14
33136	0	56327	30
29975	0	61002	2
54428	0	66479	7
45547	0	79919	2
20792	0	34253	6
103036	0	103037	7
21646	0	43901	2
103400	0	114845	2
40392	0	9099	24
5812	0	77681	15
28926	0	39210	5
126696	0	131528	2
78380	0	9474	2
14904	0	54727	3
49213	0	91984	2
15542	0	23192	5
115321	0	68142	2
4066	0	5203	7
37259	0	73098	4
42568	0	53389	15
30353	0	5543	25
11037	0	33261	14
11719	0	47103	6
40608	0	56766	2
35807	0	35828	31
26207	0	45612	6
10556	0	25718	2
40542	0	5892	5
15970	0	19355	2
14276	0	26096	6
33860	0	94653	3
114189	0	85201	5
21849	0	64464	3
73656	0	80991	12
22257	0	50044	5
25177	0	54346	2
114424	0	74921	3
2807	0	7627	7
15007	0	1915	48
61329	0	74944	2
44174	0	74876	3
30942	0	62572	5
39168	0	63837	4
23505	0	29496	6
38545	0	44815	5
2746	0	82789	3
34676	0	62147	2
48061	0	83611	5
119	0	774	112
36114	0	74906	2
105552	0	94044	5
20415	0	25241	13
17328	0	66089	3
59711	0	68951	3
40781	0	74072	4
38223	0	53840	9
14074	0	5574	3
15925	0	6365	57
13090	0	58309	34
113129	0	47162	4
123868	0	32375	2
31706	0	35845	3
5921	0	747	18
57598	0	80130	15
124966	0	132254	2
108345	0	108716	3
100304	0	82582	2
45620	0	59645	7
21284	0	76940	2
18155	0	56898	10
18916	0	9769	11
22347	0	27399	18
28569	0	42339	2
50905	0	51508	6
58653	0	739	11
19734	0	78018	2
17154	0	17155	20
2941	0	58304	9
1046	0	75297	7
648	0	9354	5
370	0	56612	4
19695	0	6471	2
123318	0	34726	4
103248	0	7045	7
14623	0	76525	19
35058	0	80347	3
11477	0	55870	7
35211	0	58177	15
23891	0	4337	11
2000	0	30600	2
10575	0	5666	5
69340	0	69925	2
111126	0	64363	9
119302	0	57620	4
10656	0	15749	2
72814	0	77155	2
11754	0	96597	5
17992	0	50435	5
47801	0	60730	3
1789	0	63321	4
78330	0	97030	2
41874	0	5441	6
65294	0	79981	2
52211	0	61205	23
63357	0	69673	2
10042	0	3954	6
14324	0	52973	11
25996	0	79934	3
10828	0	22538	18
15772	0	64049	11
54915	0	74431	2
16798	0	28959	22
14842	0	6752	24
66096	0	74858	3
53446	0	95117	2
113125	0	41875	3
20276	0	70667	5
117835	0	119283	2
48020	0	93245	2
106332	0	113807	2
24427	0	4568	2
14276	0	25586	9
120524	0	94772	3
55263	0	6967	5
3436	0	37185	60
27714	0	38566	2
24100	0	9788	14
89121	0	89433	2
7949	0	8303	2
76747	0	92536	3
119734	0	57605	3
115851	0	93699	5
32445	0	52123	5
40025	0	6298	6
108756	0	29531	2
122073	0	30960	4
63951	0	83250	6
31052	0	38862	7
5723	0	8640	11
28886	0	51183	28
14270	0	67867	5
127388	0	15764	4
68220	0	75523	41
72843	0	82435	3
110913	0	46136	4
1425	0	26172	65
4946	0	62463	11
52908	0	68088	2
48719	0	51301	7
37252	0	96678	3
1474	0	18051	24
2992	0	45621	4
13826	0	40158	2
14693	0	18067	5
37303	0	98273	2
15671	0	53530	6
124	0	79027	23
216	0	8327	2
23934	0	423	2
11298	0	118931	5
39736	0	57131	3
125286	0	34033	4
24820	0	31032	29
50027	0	74374	2
80418	0	91514	5
25667	0	62196	4
26332	0	26333	52
3097	0	40957	27
27797	0	95381	3
29573	0	66897	17
51646	0	99837	4
125453	0	97408	2
46434	0	61544	4
24076	0	6078	5
5442	0	7850	2
19756	0	72175	4
1233	0	15222	58
10901	0	128163	6
10195	0	22566	3
47254	0	70444	2
57673	0	87695	3
110711	0	91238	3
29190	0	8960	22
1736	0	8186	3
88525	0	95939	6
106488	0	34562	2
127730	0	15504	4
100990	0	43098	2
15776	0	9478	8
105773	0	109775	2
132462	0	61390	2
49313	0	49314	7
14627	0	68810	2
123481	0	69829	4
12742	0	43162	22
14302	0	18250	3
87456	0	91205	3
1789	0	3648	5
13896	0	46820	11
111563	0	19841	2
28926	0	64830	3
1702	0	326	9
2281	0	66696	7
102013	0	45308	3
39260	0	58196	5
13380	0	43834	5
1796	0	21567	104
10826	0	20006	2
11710	0	19658	2
57262	0	7821	4
21804	0	40266	3
10349	0	747	27
11665	0	92178	2
116402	0	57629	2
37607	0	49771	2
18783	0	702	2
11521	0	79364	4
114350	0	4132	5
43894	0	84966	4
107930	0	20540	18
101227	0	58962	10
13492	0	531	99
4206	0	61858	2
103748	0	91412	3
7938	0	85804	5
64678	0	98855	2
25057	0	71580	14
72094	0	98250	2
14987	0	19071	3
24824	0	27151	21
101279	0	54201	5
28756	0	8448	6
35058	0	43262	14
7090	0	90380	2
5506	0	74754	5
31120	0	37191	2
39415	0	58653	3
4429	0	64950	5
20298	0	40853	5
38096	0	4013	16
127530	0	20785	2
15894	0	283	8
29237	0	8240	2
13280	0	20074	5
12232	0	693	5
2592	0	9281	144
13777	0	36230	3
10635	0	14948	34
6438	0	6439	8
109745	0	69572	2
29696	0	52610	2
14205	0	4178	14
5040	0	58397	12
61499	0	70020	3
124702	0	130290	3
118313	0	118556	3
119240	0	44098	2
46387	0	54188	4
45050	0	73212	2
82268	0	8389	7
22737	0	53052	2
55103	0	69543	4
3545	0	58876	5
52776	0	61927	7
109577	0	50395	4
12365	0	16349	2
45094	0	91704	2
103335	0	72637	3
34797	0	39735	2
516	0	5864	10
122930	0	133813	2
38740	0	9006	4
67408	0	8626	2
18196	0	83899	3
103214	0	11892	3
3795	0	8150	15
13125	0	25628	4
11564	0	2660	5
10319	0	69529	4
44511	0	9502	5
47541	0	65113	6
4753	0	80707	22
39104	0	90664	2
26991	0	62756	2
94351	0	95795	4
101802	0	85230	2
12306	0	41810	6
10877	0	9693	2
20941	0	97671	5
110233	0	73593	5
1431	0	2856	7
44560	0	58201	5
14701	0	6427	2
74102	0	80661	5
18782	0	987	15
26930	0	28488	10
132390	0	49205	5
124712	0	52836	4
48305	0	55759	5
25822	0	7033	26
41833	0	5056	6
110820	0	12313	2
34927	0	98733	4
54646	0	93429	4
17649	0	34614	2
25737	0	56349	48
6140	0	89154	8
130390	0	27528	2
79030	0	86967	2
102818	0	34155	6
3890	0	3941	98
100817	0	103768	6
20333	0	35554	22
121347	0	15236	2
69875	0	98807	3
12416	0	85743	2
25946	0	35610	5
40851	0	45851	2
26428	0	86403	2
102904	0	52396	2
39706	0	61674	2
67672	0	91803	4
14279	0	22591	6
110884	0	125696	3
62976	0	74687	9
122853	0	1352	2
20579	0	34238	2
1185	0	59644	2
125178	0	69346	2
12147	0	18291	11
19402	0	69067	7
63103	0	85225	5
101327	0	45652	6
115428	0	63824	2
7819	0	95689	6
15251	0	7788	8
115957	0	48239	5
62991	0	88693	5
76576	0	85032	6
112967	0	133461	3
1110	0	28874	2
120655	0	62762	4
36664	0	38172	2
20420	0	67705	4
111009	0	95575	5
38890	0	61964	4
21443	0	50013	2
5059	0	66436	4
22554	0	5124	16
61244	0	76787	16
2103	0	39943	2
30090	0	57119	2
1183	0	22272	22
50105	0	52133	3
22258	0	95478	3
17388	0	47836	21
105223	0	111176	2
129157	0	89010	2
41772	0	49554	10
10143	0	11918	3
31955	0	45556	2
60506	0	7131	3
1452	0	29589	3
810	0	9156	13
1551	0	19055	31
45791	0	77523	2
19154	0	75838	3
2563	0	79008	12
44987	0	44988	6
79842	0	91059	3
66331	0	96581	3
115142	0	19398	2
104030	0	75785	5
38387	0	39408	4
1632	0	25559	6
20791	0	72672	3
127600	0	5898	8
14930	0	48933	4
19069	0	60918	4
57602	0	6859	13
103275	0	86395	2
121464	0	15846	5
38138	0	78557	2
109636	0	67929	2
29960	0	69098	4
54947	0	7289	43
71691	0	78732	3
67289	0	69424	5
3600	0	73817	5
63969	0	89748	3
54118	0	7469	19
47054	0	55290	3
9617	0	96225	6
42335	0	89125	2
19803	0	31104	13
27186	0	79395	7
131047	0	25054	3
14376	0	48173	2
10877	0	5109	8
104989	0	25085	2
81607	0	86372	7
114816	0	42823	5
61061	0	62375	3
14749	0	37465	6
11127	0	126203	2
105904	0	63891	3
108612	0	29883	2
60389	0	67245	12
33465	0	93287	3
41724	0	4333	24
2628	0	26653	9
39335	0	58147	7
60912	0	87967	5
84776	0	85548	3
105167	0	32857	5
28076	0	40799	2
109337	0	86577	2
107341	0	132990	2
23596	0	3993	2
43480	0	6352	10
19623	0	6779	3
106359	0	129856	3
84621	0	84738	2
27369	0	39548	2
16561	0	45549	9
42015	0	42204	5
104747	0	16679	4
26788	0	7475	10
25031	0	8145	3
44993	0	58674	5
114059	0	115198	3
43573	0	8667	5
41368	0	6470	5
53465	0	58929	2
66160	0	85727	6
43998	0	71557	2
123680	0	95147	4
67333	0	94666	3
103417	0	71238	2
110765	0	13688	3
51319	0	71381	3
104352	0	128926	3
57356	0	97475	2
112249	0	74518	3
78986	0	81426	31
130397	0	35352	5
48365	0	66334	3
3223	0	58234	16
56316	0	66548	4
41687	0	56171	26
118040	0	59639	3
27150	0	30373	3
119049	0	45847	2
29091	0	29092	6
108120	0	52989	5
20037	0	81737	4
72196	0	89665	5
41314	0	6896	4
131148	0	76741	4
63730	0	72230	2
12888	0	44097	2
65619	0	73994	2
30647	0	65138	3
3942	0	4073	176
20337	0	21100	2
19566	0	41209	18
110562	0	37051	5
13267	0	3230	2
26484	0	6519	15
47292	0	70066	5
10161	0	50682	2
116941	0	93332	2
774	0	775	62
2510	0	3502	4
13182	0	51218	3
27058	0	43130	6
15958	0	88954	4
4522	0	4810	180
10575	0	18510	3
2234	0	51134	23
21914	0	84155	5
11002	0	49441	13
3294	0	6702	9
12182	0	31612	2
20366	0	44226	2
39076	0	52812	2
10021	0	10022	13
101038	0	14569	2
118471	0	30686	5
11566	0	11593	15
103104	0	91433	2
118952	0	46218	3
14211	0	17937	17
91372	0	95721	2
29868	0	61954	4
102643	0	66559	2
26695	0	40715	11
67311	0	8128	7
27024	0	27025	21
128361	0	128394	3
13018	0	25631	6
14074	0	502	7
56210	0	58721	6
100820	0	99849	2
18229	0	61081	58
21702	0	9622	5
91502	0	98037	2
50597	0	9867	2
26880	0	9244	37
35393	0	96250	2
29872	0	9049	40
18817	0	67426	4
120333	0	62797	4
10152	0	10153	9
122243	0	97480	3
101886	0	129091	4
21092	0	83420	11
124934	0	91124	3
29408	0	69540	4
124496	0	43486	5
16964	0	58684	8
50312	0	69206	5
56247	0	62153	3
105849	0	34413	2
25739	0	32246	3
12577	0	14876	14
1192	0	3360	23
103903	0	93285	2
10994	0	36395	5
18925	0	78509	2
41038	0	68505	4
12946	0	3081	4
31507	0	52229	2
22039	0	40979	7
1853	0	5120	65
41976	0	88229	3
123661	0	40312	5
2412	0	2583	19
107904	0	114492	2
28369	0	4091	2
11138	0	28783	17
30579	0	65155	3
1015	0	2674	9
77666	0	77719	7
57348	0	77491	2
45307	0	8665	136
18893	0	65042	4
104080	0	64389	4
112976	0	122428	6
15362	0	2741	33
2133	0	2173	107
102660	0	33047	3
102671	0	67946	2
33274	0	72561	3
11224	0	35590	8
22430	0	3396	6
107255	0	25255	3
19184	0	29596	2
17351	0	68030	5
121267	0	65007	4
23696	0	47936	5
104895	0	114966	3
58415	0	72757	2
125322	0	58303	7
52394	0	77992	8
78298	0	9620	4
101403	0	117144	3
31493	0	99260	3
13443	0	2319	2
8948	0	94234	2
116818	0	99849	2
126706	0	16383	2
50350	0	79306	21
29464	0	66988	7
11895	0	46024	4
84225	0	88883	2
29749	0	56437	2
110981	0	44712	3
127066	0	131669	4
23477	0	26330	4
12720	0	12721	17
31420	0	96514	7
111860	0	51631	2
12905	0	7525	83
78907	0	92103	4
103298	0	64975	4
117182	0	85998	3
124632	0	90168	2
15551	0	38958	3
41338	0	48721	19
25539	0	99909	3
13466	0	58360	4
54960	0	81587	4
60511	0	96316	3
11867	0	22542	2
24380	0	96579	2
4445	0	46237	6
114120	0	87724	3
11554	0	17962	4
11783	0	68414	5
33799	0	33800	12
13704	0	2451	4
15960	0	47400	4
1283	0	20025	41
10595	0	59166	2
49550	0	90270	8
129299	0	71092	3
33857	0	4088	10
17549	0	44514	3
19699	0	41982	24
130532	0	133071	2
12827	0	5306	33
17642	0	82010	2
39574	0	46817	13
10299	0	28928	2
11190	0	82734	2
5898	0	69995	5
113158	0	98912	4
3514	0	49538	5
26149	0	26918	2
26138	0	27840	6
74197	0	98582	2
25299	0	75929	6
105063	0	60614	8
50851	0	89851	7
13309	0	3575	10
31532	0	35119	2
130628	0	16135	2
28354	0	68763	2
19696	0	35138	11
73177	0	96613	2
25764	0	86217	3
11224	0	20557	2
4620	0	5561	3
62200	0	98684	5
27011	0	84576	3
28070	0	29505	5
18800	0	3328	13
61262	0	749	11
2971	0	47618	3
14230	0	313	24
52255	0	55486	3
22549	0	84107	2
36815	0	56741	2
103290	0	28306	2
24179	0	42248	11
108970	0	27978	2
20157	0	8173	3
12672	0	73236	7
10656	0	7168	11
25360	0	28386	22
22129	0	29211	43
133556	0	70916	3
42335	0	52273	3
7975	0	8829	31
17838	0	39110	5
48104	0	5769	5
60542	0	77627	5
114337	0	123493	2
5803	0	5804	7
51966	0	63826	9
40713	0	66356	3
11154	0	78248	2
16814	0	28904	7
16356	0	31000	2
104440	0	43959	3
17331	0	77928	2
106805	0	26382	8
13674	0	4182	10
43103	0	51694	10
12490	0	3280	15
128576	0	132291	2
29131	0	30567	51
11694	0	31499	2
104758	0	37886	5
4214	0	75869	3
33787	0	61838	5
11466	0	743	2
51498	0	6334	3
66390	0	93818	4
5337	0	685	8
2118	0	83234	3
51375	0	71540	4
41657	0	44697	4
3543	0	423	20
110764	0	95740	5
72788	0	84500	2
110987	0	53917	9
29159	0	71595	15
50486	0	71929	4
2671	0	36929	2
126907	0	96983	2
57983	0	63297	3
15992	0	24459	2
11875	0	38580	2
2499	0	5203	201
12996	0	39047	2
29375	0	49690	3
69246	0	81064	4
21726	0	8227	2
24640	0	81477	3
23538	0	8176	2
118234	0	65319	2
44970	0	94781	2
2365	0	51669	2
123519	0	98233	2
16486	0	880	16
45815	0	60248	2
62482	0	63963	2
64483	0	75922	2
39203	0	47608	12
35719	0	53660	8
113872	0	125012	2
15730	0	9968	3
18237	0	7774	6
127647	0	92039	2
52027	0	91536	4
112769	0	42823	2
46296	0	47034	2
72484	0	74004	4
102211	0	53894	2
120597	0	54202	2
125039	0	64112	2
115725	0	83310	7
40802	0	67047	9
14447	0	47940	2
105158	0	19263	2
116254	0	77192	3
105164	0	83439	2
106794	0	44063	8
5940	0	8176	43
1183	0	33200	4
21507	0	32327	2
756	0	985	98
47821	0	87617	2
54367	0	6797	12
1082	0	6589	5
116660	0	48327	4
14534	0	28410	2
13052	0	22947	31
14658	0	60044	3
48996	0	54438	3
114300	0	95198	2
113893	0	69108	3
16261	0	21127	18
60944	0	70049	11
124495	0	82622	4
128515	0	6619	2
41758	0	41759	8
65492	0	68694	2
53945	0	59130	4
1898	0	59258	7
17897	0	6250	4
29931	0	73049	6
103345	0	130301	4
1783	0	49504	4
23609	0	76650	3
126349	0	85734	2
24114	0	34606	6
129820	0	24334	2
26082	0	64499	9
125751	0	14060	3
15523	0	2545	10
26009	0	67496	2
13196	0	73569	3
32487	0	874	4
100136	0	84735	2
36708	0	56897	11
60486	0	89080	4
131835	0	65069	3
106691	0	17585	5
1898	0	2270	11
34016	0	51991	3
12470	0	64709	5
25559	0	7138	12
76695	0	83353	6
45667	0	57140	3
13276	0	52761	14
6449	0	6450	71
8662	0	93087	4
17316	0	35901	8
118579	0	27041	7
23451	0	36988	2
17452	0	93567	6
107633	0	72188	2
15595	0	3191	86
26964	0	81849	4
132410	0	4908	2
61866	0	66652	2
1301	0	7495	50
30855	0	4571	3
30456	0	43679	3
6894	0	9792	246
17649	0	57007	8
29752	0	66546	3
14778	0	33555	13
2116	0	49811	2
111384	0	38420	2
22203	0	7205	8
116471	0	44727	2
103103	0	37726	2
18735	0	18941	4
43046	0	8339	5
116574	0	98596	3
52852	0	7562	5
814	0	9141	12
52286	0	93766	3
102320	0	122256	4
17534	0	24774	2
33273	0	99886	15
60001	0	67602	6
40354	0	80566	4
14603	0	55218	2
126937	0	59575	2
109724	0	30568	6
15807	0	9760	2
29360	0	45406	3
1145	0	30132	3
